0,class
2150.0593489644098,metal
2150.044430104617,metal
2150.0525370595906,metal
2150.04777058557,metal
2150.0549480559484,metal
2150.052233675708,metal
2150.0528570721845,metal
2150.056686467558,metal
2150.0557170843035,metal
2150.0565571332822,metal
2150.0538647625526,metal
2150.0575768764693,metal
2150.056807333685,metal
2150.0577108230123,metal
2150.0630344598258,metal
2150.0675417469406,metal
2150.061340522203,metal
2150.057990964046,metal
2150.0524770796596,metal
2150.0606119586027,metal
2150.04920944693,metal
2150.0452857160667,metal
2150.056168974071,metal
2150.061797336434,metal
2150.0652942842403,metal
2150.0546573213046,metal
2150.0569716336413,metal
2150.0614373418953,metal
2150.0563762443903,metal
2150.0501146890974,metal
2150.0378775429576,metal
2150.030795756947,metal
2150.0200041001995,metal
2150.021465263274,metal
2150.0352408188046,metal
2150.0289423814675,metal
2150.0040240095263,metal
2150.0031564905844,metal
2150.0099887970305,metal
2150.0090172001883,metal
2150.0103000017198,metal
2150.0095507989727,metal
2150.007401221947,metal
2150.010299478506,metal
2150.0077793638907,metal
2150.002740938585,metal
2149.987670280957,metal
2149.971051613929,metal
2149.9631766495672,metal
2149.95196890209,metal
2149.95117198071,metal
2149.952331569024,metal
2149.9487589484083,metal
2149.9290141876463,metal
2149.9225965773326,metal
2149.9280464070753,metal
2149.916784806332,metal
2149.9126682158117,metal
2149.906127829537,metal
2149.9102523101865,metal
2149.902453623049,metal
2149.891061697326,metal
2149.8818229903754,metal
2149.8856977129954,metal
2149.8833240161725,metal
2149.872161637162,metal
2149.874845212206,metal
2149.8623445175913,metal
2149.8554254552882,metal
2149.850991394089,metal
2149.8499363051083,metal
2149.853819382237,metal
2149.847742472421,metal
2149.8347253591833,metal
2149.821412052112,metal
2149.822242622236,metal
2149.8216873863375,metal
2149.821647437328,metal
2149.8069780875903,metal
2149.7924177119944,metal
2149.7806963601174,metal
2149.7764488851776,metal
2149.7716759974787,metal
2149.7741938733857,metal
2149.7588001292725,metal
2149.7617176764315,metal
2149.7650948621363,metal
2149.761164873801,metal
2149.7643992240514,metal
2149.749214261402,metal
2149.748109245482,metal
2149.7392682438976,metal
2149.7291158873954,metal
2149.7167629389287,metal
2149.7060433929223,metal
2149.7041922424733,metal
2149.695175538733,metal
2149.6719010433803,metal
2149.6695113628152,metal
2149.656156973587,metal
2149.653444856877,metal
2149.647715727848,metal
2149.6487704653223,metal
2149.6353293341313,metal
2149.623755626702,metal
2149.6228502783774,metal
2149.6457382346985,metal
2149.635054028735,metal
2149.6137549539553,metal
2149.608048852832,metal
2149.604533889507,metal
2149.6055717224863,metal
2149.586718312322,metal
2149.5756873678415,metal
2149.56931113271,metal
2149.571985028,metal
2149.5690118637876,metal
2149.571293760793,metal
2149.5703055170893,metal
2149.5789613339202,metal
2149.567445284089,metal
2149.5516724940103,metal
2149.5471316687044,metal
2149.541304790367,metal
2149.5355360024746,metal
2149.5270947652175,metal
2149.5164958254045,metal
2149.516437434663,metal
2149.5157822389388,metal
2149.5117900250384,metal
2149.5037582396826,metal
2149.5037332266675,metal
2149.502855439965,metal
2149.495008938778,metal
2149.4865021038354,metal
2149.4824135912713,metal
2149.468589298158,metal
2149.477022901358,metal
2149.4728714012067,metal
2149.46994547873,metal
2149.4521058651676,metal
2149.4435748668698,metal
2149.4303883160956,metal
2149.4285581338813,metal
2149.4216347001957,metal
2149.4107558465817,metal
2149.4041366242677,metal
2149.39372580706,metal
2149.3928181903507,metal
2149.3918651389104,metal
2149.394485000058,metal
2149.377348865358,metal
2149.37555695933,metal
2149.368376744672,metal
2149.377017234774,metal
2149.3699513918737,metal
2149.3526541534757,metal
2149.343218020534,metal
2149.3264369524777,metal
2149.3177815876006,metal
2149.304888850429,metal
2149.308063017671,metal
2149.2982848196843,metal
2149.291665753854,metal
2149.2948289331084,metal
2149.301829319706,metal
2149.2927538714735,metal
2149.2970142584404,metal
2149.2917034638276,metal
2149.293932063968,metal
2149.2910135506095,metal
2149.286818884521,metal
2149.284221193918,metal
2149.275638976838,metal
2149.278988012729,metal
2149.2771355609702,metal
2149.255396399473,metal
2149.23980526335,metal
2149.236460582926,metal
2149.2317908431537,metal
2149.2293577069895,metal
2149.2156658291033,metal
2149.221011438703,metal
2149.2126525752533,metal
2149.2073698069553,metal
2149.181034087638,metal
2149.1760039107785,metal
