0,class
2159.467737388741,sponji
2159.4678524149163,sponji
2159.467161978611,sponji
2159.4677067367616,sponji
2159.469113839461,sponji
2159.470820862346,sponji
2159.4708757721587,sponji
2159.470182472913,sponji
2159.470298465337,sponji
2159.4701899051415,sponji
2159.469366938264,sponji
2159.4689950076586,sponji
2159.469142628842,sponji
2159.469622255111,sponji
2159.469535441381,sponji
2159.4689534711265,sponji
2159.4690835023093,sponji
2159.4696540136583,sponji
2159.4698418866355,sponji
2159.4701004456897,sponji
2159.4722102446735,sponji
2159.4738423458966,sponji
2159.474053742431,sponji
2159.4745125571467,sponji
2159.474747717653,sponji
2159.474662505563,sponji
2159.4746517308417,sponji
2159.47443436829,sponji
2159.47352825274,sponji
2159.4726567084876,sponji
2159.4712245663586,sponji
2159.4705721595783,sponji
2159.470743734122,sponji
2159.4701169718505,sponji
2159.4696101429286,sponji
2159.4689239402346,sponji
2159.469086563348,sponji
2159.46951001038,sponji
2159.469887076696,sponji
2159.4701254516845,sponji
2159.470113523419,sponji
2159.470899400607,sponji
2159.4713240129,sponji
2159.4723985459377,sponji
2159.4732812476423,sponji
2159.4740191708224,sponji
2159.475661112478,sponji
2159.476225630451,sponji
2159.47706853259,sponji
2159.4777593789163,sponji
2159.4782412966083,sponji
2159.479590907667,sponji
2159.4801883723485,sponji
2159.4804094794886,sponji
2159.48055357094,sponji
2159.480118506864,sponji
2159.479630790361,sponji
2159.479695403384,sponji
2159.479351082233,sponji
2159.4788693678897,sponji
2159.4791583800347,sponji
2159.479209996896,sponji
2159.479116011323,sponji
2159.4791464094737,sponji
2159.4786639277804,sponji
2159.4784147676046,sponji
2159.478725985128,sponji
2159.4788175225426,sponji
2159.4787616839576,sponji
2159.4794790788023,sponji
2159.480789828007,sponji
2159.4814196226457,sponji
2159.4817599320336,sponji
2159.482385171012,sponji
2159.4825496008884,sponji
2159.482153269529,sponji
2159.481708694852,sponji
2159.48145549776,sponji
2159.481408491219,sponji
2159.481454521555,sponji
2159.4815457918016,sponji
2159.4814248966186,sponji
2159.4814865014473,sponji
2159.481279701302,sponji
2159.4804388662697,sponji
2159.4798812798463,sponji
2159.4800392286916,sponji
2159.480511841681,sponji
2159.4807641154016,sponji
2159.4812819360723,sponji
2159.481817262197,sponji
2159.4823718922266,sponji
2159.482692710903,sponji
2159.482617070376,sponji
2159.4828263803574,sponji
2159.4828472737604,sponji
2159.483244840585,sponji
2159.4839972596396,sponji
2159.4841004808845,sponji
2159.4845655161043,sponji
2159.4848924716807,sponji
2159.485055739549,sponji
2159.485788119736,sponji
2159.4861784075324,sponji
2159.4872313493192,sponji
2159.4878742836395,sponji
2159.487941379256,sponji
2159.488776501119,sponji
2159.488992415383,sponji
