0,class
2151.242639751106,metal
2151.2428428912553,metal
2151.242615641852,metal
2151.243010908993,metal
2151.2430246845993,metal
2151.2422621953647,metal
2151.24276699104,metal
2151.243689483733,metal
2151.243568574932,metal
2151.243626361445,metal
2151.2439260505066,metal
2151.243906472352,metal
2151.243658337707,metal
2151.243173003892,metal
2151.2427134659333,metal
2151.2427541471966,metal
2151.2424446661003,metal
2151.241729666858,metal
2151.241770771012,metal
2151.242543005889,metal
2151.2429505095465,metal
2151.2422635262233,metal
2151.241679346014,metal
2151.2412570506017,metal
2151.2403056669386,metal
2151.240420152979,metal
2151.2409045912123,metal
2151.2406727678067,metal
2151.2409642550656,metal
2151.241255884326,metal
2151.2411893026506,metal
2151.2414039477167,metal
2151.2417326808986,metal
2151.2423071316744,metal
2151.241954981799,metal
2151.2408185711315,metal
2151.2401918206942,metal
2151.239503682932,metal
2151.239460375795,metal
2151.2394351843395,metal
2151.239875774495,metal
2151.2420502495806,metal
2151.243495484215,metal
2151.2436378524317,metal
2151.243968882442,metal
2151.244278614607,metal
2151.2446212414457,metal
2151.2444021248625,metal
2151.2431472265775,metal
2151.2422030308635,metal
2151.241641929133,metal
2151.2414160744224,metal
2151.240751700655,metal
2151.2397484999974,metal
2151.2394141438617,metal
2151.239974002698,metal
2151.240654313853,metal
2151.2396268065213,metal
2151.2388391395825,metal
2151.2386313075003,metal
2151.238476987942,metal
2151.2392566575554,metal
2151.2400054809673,metal
2151.2402324886566,metal
2151.240375157339,metal
2151.241592675781,metal
2151.2418843820565,metal
2151.2405606190882,metal
2151.2401143075617,metal
2151.240296694695,metal
2151.2404282067105,metal
2151.2398995139424,metal
2151.2388435575117,metal
2151.238843387474,metal
2151.2387414760797,metal
2151.2380171636273,metal
2151.2375442748953,metal
2151.2367007753046,metal
2151.237078188565,metal
2151.238417122926,metal
2151.2386507856227,metal
2151.238847713592,metal
2151.2387573825104,metal
2151.2381364253574,metal
2151.2383726366234,metal
2151.2385370612055,metal
2151.2385297714995,metal
2151.2388809635877,metal
2151.238956314327,metal
2151.2390685985933,metal
2151.2390285212355,metal
2151.238690823857,metal
2151.238627305071,metal
2151.2384703694584,metal
2151.2387816672262,metal
2151.2396081370453,metal
2151.239106211296,metal
2151.2381121807507,metal
2151.2379221765937,metal
2151.237927275038,metal
2151.237441959037,metal
2151.2372255620426,metal
2151.2377842871315,metal
2151.238515098253,metal
2151.2383485869345,metal
2151.2375598228314,metal
2151.237486725782,metal
2151.237475131665,metal
2151.237909706374,metal
2151.238597161482,metal
2151.239165389264,metal
2151.2401256407793,metal
2151.2398418709877,metal
2151.2384705441928,metal
2151.2375666411867,metal
2151.237677761314,metal
2151.2389509504933,metal
2151.239624030632,metal
2151.2398879179714,metal
2151.2405056370967,metal
2151.240435343458,metal
2151.239837252268,metal
2151.2394967930486,metal
2151.23933666613,metal
2151.2404297288385,metal
2151.2420138499247,metal
2151.2415481168255,metal
2151.2410249195063,metal
2151.2407172108856,metal
2151.2395685809074,metal
2151.2387640922116,metal
2151.2388871525277,metal
2151.2395330647846,metal
2151.2391984109495,metal
2151.2379444671387,metal
2151.237278768949,metal
2151.23763809225,metal
2151.238184966202,metal
2151.2385367378356,metal
2151.239214714402,metal
2151.239890704746,metal
2151.2400802467464,metal
2151.2398979845198,metal
2151.2398574394647,metal
2151.239815520149,metal
2151.239800976104,metal
2151.240543088322,metal
2151.240920087387,metal
2151.240012606008,metal
2151.239212191341,metal
2151.239083375072,metal
2151.238568260224,metal
2151.2383987724697,metal
2151.238532824763,metal
2151.2385147913187,metal
2151.237931804851,metal
2151.236506468817,metal
2151.2363749502906,metal
2151.237319240833,metal
2151.238439141395,metal
2151.2393445948755,metal
2151.239646291829,metal
2151.2399320749796,metal
2151.23987067795,metal
2151.2395810956295,metal
2151.2397431442555,metal
2151.2399369573445,metal
2151.2402573899394,metal
2151.2407090566603,metal
2151.240357582688,metal
2151.240004070863,metal
2151.239631697661,metal
2151.238814608303,metal
2151.2386910136543,metal
2151.2390061918713,metal
2151.2399545761396,metal
2151.2406170001045,metal
2151.23941354266,metal
2151.2387761384052,metal
